2026-02-11 13:31:35 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=21
2026-02-11 13:31:35 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=3
2026-02-11 13:31:35 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=59
2026-02-11 13:31:35 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=28
2026-02-11 13:31:36 | XMRUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=10
2026-02-11 13:31:36 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=72
2026-02-11 13:32:13 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=6
2026-02-11 13:32:13 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=24
2026-02-11 13:32:13 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.03%, vol=13
2026-02-11 13:32:14 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=7
2026-02-11 13:32:14 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=65
2026-02-11 13:32:15 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=70
2026-02-11 13:32:52 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=8
2026-02-11 13:32:52 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=46
2026-02-11 13:32:52 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=24
2026-02-11 13:32:52 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=19
2026-02-11 13:32:52 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=23
2026-02-11 13:32:53 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=4
2026-02-11 13:32:53 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=79
2026-02-11 13:33:31 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=19
2026-02-11 13:33:31 | XMRUSDT | Blocked by: orderbook_quality | spread=0.03%, vol=9
2026-02-11 13:33:31 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=3
2026-02-11 13:33:31 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=20
2026-02-11 13:33:31 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.11%, vol=33
2026-02-11 13:33:32 | RIVERUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=190
2026-02-11 13:33:32 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=71
2026-02-11 13:33:32 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=88
2026-02-11 13:34:10 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=18
2026-02-11 13:34:10 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=69
2026-02-11 13:34:11 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=8
2026-02-11 13:34:11 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.08%, vol=30
2026-02-11 13:34:11 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=23
2026-02-11 13:34:11 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=20
2026-02-11 13:34:12 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=80
2026-02-11 13:34:48 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=39
2026-02-11 13:34:49 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=21
2026-02-11 13:34:49 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=15
2026-02-11 13:34:49 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=36
2026-02-11 13:34:49 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=90
2026-02-11 13:34:49 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.06%, vol=85
2026-02-11 13:34:49 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=95
2026-02-11 13:35:30 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.08%, vol=15
2026-02-11 13:35:30 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=5
2026-02-11 13:35:30 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=82
2026-02-11 13:35:30 | ETHUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=24
2026-02-11 13:35:31 | XMRUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=36
2026-02-11 13:35:31 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=17
2026-02-11 13:35:31 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=74
2026-02-11 13:36:11 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.07%, vol=23
2026-02-11 13:36:11 | XMRUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=8
2026-02-11 13:36:11 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=20
2026-02-11 13:36:11 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=4
2026-02-11 13:36:11 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=29
2026-02-11 13:36:11 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=89
2026-02-11 13:36:12 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=132
2026-02-11 13:36:52 | XMRUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=9
2026-02-11 13:36:52 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.07%, vol=30
2026-02-11 13:36:53 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=51
2026-02-11 13:36:53 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=26
2026-02-11 13:36:53 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=21
2026-02-11 13:36:53 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=7
2026-02-11 13:36:53 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=126
2026-02-11 13:37:33 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=41
2026-02-11 13:37:33 | XMRUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=45
2026-02-11 13:37:34 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.09%, vol=21
2026-02-11 13:37:34 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=32
2026-02-11 13:37:34 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=4
2026-02-11 13:37:34 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=45
2026-02-11 13:37:35 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=81
2026-02-11 13:38:14 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=39
2026-02-11 13:38:14 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=13
2026-02-11 13:38:14 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=48
2026-02-11 13:38:14 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=26
2026-02-11 13:38:14 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=2
2026-02-11 13:38:14 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=72
2026-02-11 13:38:15 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=85
2026-02-11 13:38:53 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=74
2026-02-11 13:38:53 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=8
2026-02-11 13:38:53 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=28
2026-02-11 13:38:53 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.06%, vol=14
2026-02-11 13:38:53 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=8
2026-02-11 13:38:54 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=114
2026-02-11 13:38:54 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=25
2026-02-11 13:39:32 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=20
2026-02-11 13:39:32 | XMRUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=8
2026-02-11 13:39:33 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=8
2026-02-11 13:39:33 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.07%, vol=31
2026-02-11 13:39:33 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=49
2026-02-11 13:39:33 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=60
2026-02-11 13:39:34 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=95
2026-02-11 13:40:12 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=3
2026-02-11 13:40:12 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=24
2026-02-11 13:40:12 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.03%, vol=12
2026-02-11 13:40:12 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=23
2026-02-11 13:40:12 | XMRUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=7
2026-02-11 13:40:12 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=46
2026-02-11 13:40:13 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=116
2026-02-11 13:40:51 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=23
2026-02-11 13:40:52 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.04%, vol=26
2026-02-11 13:40:52 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=33
2026-02-11 13:40:52 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=48
2026-02-11 13:40:52 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=5
2026-02-11 13:40:52 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=85
2026-02-11 13:40:52 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=55
2026-02-11 13:41:33 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=2
2026-02-11 13:41:33 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.05%, vol=25
2026-02-11 13:41:33 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=46
2026-02-11 13:41:33 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=23
2026-02-11 13:41:33 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=28
2026-02-11 13:41:34 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=26
2026-02-11 13:41:34 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=95
2026-02-11 13:42:14 | RIVERUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=146
2026-02-11 13:42:14 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=28
2026-02-11 13:42:14 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=52
2026-02-11 13:42:14 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.10%, vol=25
2026-02-11 13:42:14 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=4
2026-02-11 13:42:14 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=27
2026-02-11 13:42:14 | XMRUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=15
2026-02-11 13:42:15 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=93
2026-02-11 13:42:53 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.10%, vol=48
2026-02-11 13:42:53 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=24
2026-02-11 13:42:53 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=24
2026-02-11 13:42:54 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=4
2026-02-11 13:42:54 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=13
2026-02-11 13:42:54 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=46
2026-02-11 13:43:34 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=15
2026-02-11 13:43:35 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.05%, vol=27
2026-02-11 13:43:35 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=94
2026-02-11 13:43:35 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=18
2026-02-11 13:43:35 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=32
2026-02-11 13:43:35 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=8
2026-02-11 13:43:35 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=105
2026-02-11 13:44:32 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.07%, vol=32
2026-02-11 13:44:32 | XMRUSDT | Blocked by: orderbook_quality | spread=0.03%, vol=10
2026-02-11 13:44:32 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=11
2026-02-11 13:44:32 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=55
2026-02-11 13:44:32 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=33
2026-02-11 13:44:33 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=88
2026-02-11 13:44:33 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=126
2026-02-11 13:45:14 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.10%, vol=20
2026-02-11 13:45:14 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=2
2026-02-11 13:45:14 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=34
2026-02-11 13:45:14 | TAOUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=193
2026-02-11 13:45:14 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=33
2026-02-11 13:45:14 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=33
2026-02-11 13:45:14 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=114
2026-02-11 13:45:14 | XMRUSDT | Blocked by: orderbook_quality | spread=0.02%, vol=9
2026-02-11 13:45:52 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=32
2026-02-11 13:45:52 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=28
2026-02-11 13:45:52 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=82
2026-02-11 13:45:52 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=13
2026-02-11 13:45:52 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=29
2026-02-11 13:45:52 | XMRUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=15
2026-02-11 13:45:52 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=116
2026-02-11 13:46:29 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=49
2026-02-11 13:46:29 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=30
2026-02-11 13:46:29 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.02%, vol=35
2026-02-11 13:46:29 | XMRUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=14
2026-02-11 13:46:30 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=44
2026-02-11 13:46:30 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=3
2026-02-11 13:46:32 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=109
2026-02-11 13:47:08 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=20
2026-02-11 13:47:08 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=19
2026-02-11 13:47:08 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=58
2026-02-11 13:47:08 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=3
2026-02-11 13:47:08 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.05%, vol=48
2026-02-11 13:47:09 | XMRUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=7
2026-02-11 13:47:09 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=118
2026-02-11 13:47:48 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=57
2026-02-11 13:47:48 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=15
2026-02-11 13:47:48 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=32
2026-02-11 13:47:49 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.06%, vol=28
2026-02-11 13:47:49 | XMRUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=48
2026-02-11 13:47:49 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=4
2026-02-11 13:47:51 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=97
2026-02-11 13:48:29 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=17
2026-02-11 13:48:29 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.07%, vol=37
2026-02-11 13:48:29 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=53
2026-02-11 13:48:29 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=3
2026-02-11 13:48:29 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=26
2026-02-11 13:48:29 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=13
2026-02-11 13:48:29 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=105
2026-02-11 13:49:09 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=67
2026-02-11 13:49:10 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=27
2026-02-11 13:49:10 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=3
2026-02-11 13:49:10 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.04%, vol=25
2026-02-11 13:49:10 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=170
2026-02-11 13:49:11 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=66
2026-02-11 13:49:14 | XMRUSDT | Blocked by: orderbook_quality | spread=0.02%, vol=12
2026-02-11 13:49:54 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=24
2026-02-11 13:49:54 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=3
2026-02-11 13:49:54 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=20
2026-02-11 13:49:54 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.08%, vol=25
2026-02-11 13:49:54 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=83
2026-02-11 13:49:54 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=60
2026-02-11 13:49:55 | XMRUSDT | Blocked by: orderbook_quality | spread=0.02%, vol=10
2026-02-11 13:50:37 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=24
2026-02-11 13:50:38 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=85
2026-02-11 13:50:38 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=20
2026-02-11 13:50:38 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=13
2026-02-11 13:50:38 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=35
2026-02-11 13:50:40 | XMRUSDT | Blocked by: orderbook_quality | spread=0.03%, vol=11
2026-02-11 13:50:41 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=128
2026-02-11 13:51:19 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.06%, vol=35
2026-02-11 13:51:20 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=15
2026-02-11 13:51:20 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=76
2026-02-11 13:51:20 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=9
2026-02-11 13:51:20 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=25
2026-02-11 13:51:22 | XMRUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=15
2026-02-11 13:51:24 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=105
2026-02-11 13:52:01 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=16
2026-02-11 13:52:01 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=23
2026-02-11 13:52:01 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.05%, vol=39
2026-02-11 13:52:02 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=8
2026-02-11 13:52:02 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=30
2026-02-11 13:52:02 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=70
2026-02-11 13:52:03 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=111
2026-02-11 13:52:41 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=22
2026-02-11 13:52:41 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=20
2026-02-11 13:52:42 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=2
2026-02-11 13:52:42 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=60
2026-02-11 13:52:42 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.08%, vol=20
2026-02-11 13:52:43 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=80
2026-02-11 13:52:44 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=7
2026-02-11 13:53:23 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=19
2026-02-11 13:53:23 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=6
2026-02-11 13:53:23 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=24
2026-02-11 13:53:23 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.10%, vol=38
2026-02-11 13:53:24 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=11
2026-02-11 13:53:24 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=111
2026-02-11 13:53:24 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=66
2026-02-11 13:54:02 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.05%, vol=31
2026-02-11 13:54:03 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=84
2026-02-11 13:54:03 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=26
2026-02-11 13:54:03 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=2
2026-02-11 13:54:03 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=73
2026-02-11 13:54:03 | XMRUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=8
